stop_lat,stop_lon
-22.88182,-43.29431
-22.88154,-43.29443
-22.8842,-43.29133
-22.884,-43.29113
-22.87193,-43.29839
-22.878649,-43.295614
-22.849098,-43.307044
-22.8463,-43.30293
-22.8523,-43.30884
-22.85536,-43.30741
-22.856811,-43.308274
-22.85313,-43.30816
-22.8514,-43.30897
-22.85428,-43.30791
-22.85527,-43.30766
-22.85662,-43.30851
-22.847581,-43.305205
-22.85269,-43.31821
-22.853959,-43.312856
-22.84959,-43.31013
-22.8385,-43.31062
-22.83735,-43.30945
-22.84065,-43.30518
-22.8401,-43.30824
-22.83985,-43.31045
-22.84013,-43.30894
-22.84045,-43.30712
-22.84085,-43.30352
-22.84712,-43.30503
-22.84832,-43.30652
-22.84992,-43.30857
-22.84833,-43.31053
-22.84652,-43.31155
-22.84448,-43.31276
-22.84292,-43.31352
-22.8411,-43.31328
-22.840519,-43.314673
-22.84097,-43.31536
-22.84067,-43.31333
-22.84295,-43.31378
-22.8446,-43.313
-22.84582,-43.31227
-22.839697,-43.310439
-22.840601,-43.314867
-22.82912,-43.31935
-22.852229,-43.312537
-22.85279,-43.31258
-22.8514,-43.31064
-22.8479,-43.31108
-22.849522,-43.309854
-22.88206,-43.29278
-22.854632,-43.322681
-22.85415,-43.32247
-22.85324,-43.32092
-22.8533,-43.32033
-22.85351,-43.31993
-22.85338,-43.31776
-22.853299,-43.316342
-22.853247,-43.314876
-22.85806,-43.30835
-22.85259,-43.31663
-22.85872,-43.30858
-22.860477,-43.30759
-22.83041,-43.31915
-22.83273,-43.31891
-22.83133,-43.31893
-22.832544,-43.30897
-22.82645,-43.31576
-22.828756,-43.319292
-22.8327,-43.30918
-22.832745,-43.311892
-22.832968,-43.310225
-22.832831,-43.310335
-22.832219,-43.3156
-22.852466,-43.328157
-22.85044,-43.32597
-22.82567,-43.31376
-22.82635,-43.31605
-22.82702,-43.31717
-22.82766,-43.31859
-22.830696,-43.326897
-22.82836,-43.32443
-22.83048,-43.3269
-22.83228,-43.32865
-22.84215,-43.32223
-22.84017,-43.32376
-22.83666,-43.32533
-22.83505,-43.32634
-22.83392,-43.32716
-22.832239,-43.328348
-22.82481,-43.332599
-22.82221,-43.32352
-22.8235,-43.32468
-22.82671,-43.32564
-22.82844,-43.32418
-22.827999,-43.32176
-22.83746,-43.31638
-22.837267,-43.314822
-22.83791,-43.31385
-22.825308,-43.332262
-22.82638,-43.32561
-22.82362,-43.32451
-22.8223,-43.32326
-22.84961,-43.33246
-22.85049,-43.33205
-22.85195,-43.33299
-22.854203,-43.33177
-22.854474,-43.32955
-22.83022,-43.32904
-22.83389,-43.32747
-22.83561,-43.32621
-22.84438,-43.32525
-22.8213,-43.33358
-22.82333,-43.33382
-22.85081,-43.32434
-22.85404,-43.3243
-22.85077,-43.3304
-22.8422,-43.32424
-22.827902,-43.325026
-22.82463,-43.33424
-22.82455,-43.3324
-22.82216,-43.32669
-22.82135,-43.32419
-22.84594,-43.32879
-22.84554,-43.32863
-22.84613,-43.32764
-22.84677,-43.32561
-22.84782,-43.32503
-22.84588,-43.3248
-22.85135,-43.31672
-22.85235,-43.3283
-22.84961,-43.31858
-22.84785,-43.31956
-22.84577,-43.3209
-22.84455,-43.3228
-22.824464,-43.329353
-22.82757,-43.32946
-22.822818,-43.320344
-22.831701,-43.329168
-22.85059,-43.31798
-22.824442,-43.325552
-22.828302,-43.329176
-22.850034,-43.325781
-22.827552,-43.329338
-22.852539,-43.333512
-22.823137,-43.33122
-22.845379,-43.323858
-22.842546,-43.323438
-22.838389,-43.324296
-22.837192,-43.325098
-22.839499,-43.324013
-22.85123,-43.32847
-22.8419,-43.32045
-22.844132,-43.322957
-22.8424,-43.32092
-22.8417,-43.31849
-22.835751,-43.318185
-22.822537,-43.326187
-22.830466,-43.327881
-22.851154,-43.325884
-22.853047,-43.324861
-22.825609,-43.320021
-22.82665,-43.329646
-22.828117,-43.330646
-22.830504,-43.329796
-22.827774,-43.321765
-22.83756,-43.33221
-22.84346,-43.33626
-22.846126,-43.339236
-22.84734,-43.34093
-22.84313,-43.3336
-22.841225,-43.334501
-22.83663,-43.33136
-22.85013,-43.32026
-22.847976,-43.324937
-22.82325,-43.32839
-22.81633,-43.32494
-22.81387,-43.32939
-22.82358,-43.33091
-22.82184,-43.32403
-22.820558,-43.319558
-22.8324,-43.34188
-22.83734,-43.3399
-22.8391,-43.33902
-22.84198,-43.33661
-22.84174,-43.33609
-22.84331,-43.33164
-22.8431,-43.33468
-22.84309,-43.331274
-22.84727,-43.32423
-22.849286,-43.321977
-22.84971,-43.31982
-22.850961,-43.318367
-22.85147,-43.31834
-22.8356,-43.33067
-22.833614,-43.329072
-22.84509,-43.3391
-22.843325,-43.341008
-22.84501,-43.33933
-22.843267,-43.335808
-22.833693,-43.329363
-22.835983,-43.331109
-22.838306,-43.332976
-22.840863,-43.334581
-22.844437,-43.337268
-22.839911,-43.33883
-22.883076,-43.344106
-22.88842,-43.34439
-22.88717,-43.34339
-22.88579,-43.34209
-22.88189,-43.35638
-22.88054,-43.35645
-22.88572,-43.34775
-22.88678,-43.3489
-22.88667,-43.32227
-22.88466,-43.32038
-22.895136,-43.319739
-22.879658,-43.314048
-22.88957,-43.3174
-22.87997,-43.31386
-22.888845,-43.314257
-22.888818,-43.320563
-22.889237,-43.317767
-22.878577,-43.315083
-22.89226,-43.32196
-22.8896,-43.32032
-22.889322,-43.327825
-22.895389,-43.31877
-22.888941,-43.320746
-22.888644,-43.314132
-22.889459,-43.317214
-22.888261,-43.322733
-22.888145,-43.321622
-22.888995,-43.318015
-22.888548,-43.314521
-22.888444,-43.321806
-22.884914,-43.31496
-22.888695,-43.315178
-22.888344,-43.32056
-22.88118,-43.35263
-22.88288,-43.346556
-22.8835,-43.32058
-22.88353,-43.31986
-22.88445,-43.31751
-22.884744,-43.316116
-22.884609,-43.315328
-22.88498,-43.31429
-22.88489,-43.31306
-22.885103,-43.311568
-22.8371,-43.33991
-22.892451,-43.323474
-22.890928,-43.325532
-22.892288,-43.323484
-22.89083,-43.32546
-22.890343,-43.326133
-22.891895,-43.323991
-22.893216,-43.322434
-22.83835,-43.33907
-22.88537,-43.34311
-22.88546,-43.34358
-22.887022,-43.344632
-22.887332,-43.345203
-22.888288,-43.345616
-22.88858,-43.34626
-22.874943,-43.316289
-22.87238,-43.31339
-22.87212,-43.313113
-22.870321,-43.311567
-22.870445,-43.309982
-22.87382,-43.314208
-22.874366,-43.315263
-22.87661,-43.3186
-22.87021,-43.311756
-22.87136,-43.31306
-22.87369,-43.314615
-22.874503,-43.316141
-22.8705,-43.30983
-22.87503,-43.30877
-22.87622,-43.31641
-22.872489,-43.312567
-22.876058,-43.318
-22.876735,-43.32039
-22.87638,-43.32077
-22.87606,-43.32165
-22.874712,-43.323847
-22.875528,-43.323872
-22.874824,-43.324617
-22.877676,-43.315931
-22.87778,-43.31984
-22.881116,-43.330479
-22.883723,-43.332135
-22.88649,-43.3314
-22.887191,-43.330683
-22.88038,-43.33452
-22.883202,-43.332009
-22.875319,-43.315297
-22.88603,-43.32475
-22.88372,-43.3212
-22.876938,-43.316813
-22.882414,-43.327022
-22.88181,-43.329672
-22.88144,-43.32137
-22.889107,-43.327836
-22.887444,-43.330104
-22.885816,-43.331644
-22.885239,-43.325363
-22.884211,-43.326546
-22.882977,-43.328124
-22.881225,-43.329656
-22.88283,-43.34025
-22.882534,-43.33687
-22.882382,-43.333901
-22.882246,-43.332903
-22.88211,-43.33064
-22.88186,-43.33022
-22.88227,-43.3239
-22.88256,-43.32373
-22.88284,-43.3224
-22.8828,-43.32159
-22.8818,-43.32456
-22.88058,-43.32313
-22.880945,-43.324178
-22.879737,-43.322175
-22.87869,-43.32326
-22.87699,-43.32421
-22.87774,-43.3268
-22.87782,-43.32906
-22.88163,-43.32648
-22.876495,-43.322923
-22.881499,-43.325343
-22.88149,-43.32545
-22.881524,-43.325248
-22.881637,-43.325311
-22.881928,-43.329851
-22.881797,-43.329866
-22.878358,-43.315405
-22.87751,-43.31852
-22.877989,-43.336399
-22.880465,-43.337339
-22.8779,-43.33715
-22.87777,-43.336183
-22.870805,-43.341606
-22.86815,-43.34017
-22.86929,-43.339181
-22.871299,-43.337484
-22.87758,-43.33654
-22.882069,-43.345009
-22.87966,-43.33594
-22.86501,-43.33917
-22.876622,-43.343961
-22.87777,-43.34294
-22.86989,-43.341363
-22.86937,-43.34127
-22.870317,-43.341938
-22.876831,-43.337877
-22.878581,-43.336195
-22.88207,-43.34938
-22.86624,-43.33469
-22.8652,-43.33391
-22.86512,-43.33427
-22.86334,-43.3326
-22.86369,-43.33263
-22.86216,-43.33083
-22.872676,-43.342437
-22.87298,-43.342502
-22.87673,-43.33773
-22.875519,-43.339719
-22.87656,-43.33964
-22.87924,-43.34165
-22.87537,-43.34287
-22.873702,-43.343023
-22.874335,-43.345419
-22.870394,-43.342367
-22.88257,-43.34691
-22.87903,-43.33149
-22.87697,-43.33413
-22.86851,-43.33486
-22.865393,-43.33538
-22.87407,-43.33687
-22.87965,-43.33976
-22.88045,-43.34242
-22.88151,-43.34207
-22.872642,-43.338874
-22.879302,-43.331783
-22.870723,-43.337979
-22.87163,-43.33592
-22.87595,-43.347022
-22.85533,-43.32917
-22.856443,-43.327111
-22.855443,-43.32934
-22.858476,-43.329284
-22.86539,-43.33924
-22.866296,-43.341731
-22.8637,-43.34377
-22.86208,-43.34489
-22.860471,-43.34654
-22.86767,-43.34434
-22.8597,-43.35032
-22.860609,-43.346549
-22.86209,-43.34506
-22.86404,-43.34364
-22.866085,-43.341727
-22.86161,-43.3435
-22.86034,-43.34468
-22.861372,-43.343898
-22.86347,-43.34149
-22.86004,-43.34508
-22.858988,-43.345899
-22.863226,-43.341531
-22.85137,-43.34741
-22.85371,-43.35086
-22.8536,-43.3514
-22.85177,-43.35331
-22.85796,-43.34862
-22.856033,-43.350425
-22.86042,-43.32962
-22.86031,-43.32992
-22.858614,-43.329665
-22.85643,-43.32869
-22.879495,-43.332542
-22.8756,-43.33906
-22.87706,-43.340446
-22.873974,-43.342279
-22.873146,-43.343177
-22.872989,-43.343248
-22.872874,-43.344461
-22.872664,-43.344469
-22.867409,-43.344594
-22.866306,-43.346507
-22.86681,-43.345744
-22.86572,-43.346676
-22.864098,-43.346917
-22.877572,-43.335695
-22.877277,-43.333774
-22.877564,-43.333455
-22.87121,-43.33608
-22.871873,-43.336324
-22.855947,-43.325781
-22.855542,-43.324434
-22.85573,-43.32415
-22.86165,-43.34868
-22.85466,-43.35038
-22.85089,-43.35532
-22.84095,-43.3496
-22.84224,-43.34832
-22.841691,-43.34268
-22.858807,-43.351783
-22.85738,-43.35285
-22.85626,-43.35553
-22.84467,-43.34922
-22.84771,-43.34995
-22.84998,-43.35007
-22.85174,-43.34983
-22.854404,-43.351791
-22.855865,-43.350422
-22.85789,-43.34886
-22.85218,-43.34957
-22.85283,-43.34671
-22.85058,-43.34513
-22.847307,-43.34053
-22.8495,-43.35272
-22.85083,-43.35222
-22.84696,-43.35239
-22.84543,-43.35199
-22.84082,-43.35203
-22.8565,-43.35494
-22.85379,-43.34903
-22.85286,-43.34779
-22.85612,-43.34707
-22.858538,-43.346517
-22.84164,-43.34916
-22.84065,-43.34961
-22.8388,-43.34996
-22.85014,-43.34989
-22.84717,-43.34962
-22.84345,-43.34924
-22.838778,-43.350908
-22.84736,-43.33999
-22.848309,-43.338852
-22.84172,-43.34355
-22.84572,-43.33851
-22.84573,-43.33778
-22.848402,-43.342826
-22.8521,-43.3485
-22.849076,-43.343249
-22.853555,-43.346956
-22.854689,-43.346956
-22.856734,-43.346909
-22.849449,-43.35259
-22.845183,-43.351928
-22.85267,-43.3535
-22.84957,-43.35684
-22.85604,-43.35708
-22.85529,-43.361289
-22.855327,-43.362191
-22.84775,-43.35892
-22.84775,-43.35917
-22.8514,-43.35498
-22.83896,-43.35235
-22.84302,-43.35191
-22.84488,-43.35197
-22.847045,-43.352538
-22.855671,-43.360071
-22.845065,-43.356582
-22.847597,-43.357573
-22.851156,-43.357765
-22.853388,-43.355396
-22.85579,-43.35625
-22.851594,-43.357472
-22.84083,-43.352149
-22.853205,-43.3529
-22.840705,-43.356328
-22.87651,-43.35236
-22.875454,-43.34972
-22.85969,-43.350803
-22.87745,-43.350895
-22.869902,-43.355987
-22.873543,-43.357454
-22.876089,-43.356949
-22.877593,-43.356709
-22.8779,-43.35683
-22.85907,-43.35174
-22.86194,-43.35534
-22.85928,-43.35382
-22.85829,-43.3537
-22.860045,-43.354844
-22.864065,-43.362153
-22.871643,-43.345541
-22.870778,-43.346972
-22.87079,-43.34718
-22.871526,-43.346721
-22.871487,-43.346372
-22.86894,-43.34297
-22.869444,-43.349309
-22.86959,-43.34987
-22.86886,-43.35001
-22.86831,-43.351293
-22.86803,-43.351594
-22.86847,-43.3518
-22.864734,-43.348859
-22.867373,-43.352905
-22.86717,-43.35304
-22.867935,-43.353834
-22.86679,-43.35393
-22.866661,-43.35497
-22.86679,-43.3544
-22.86555,-43.35669
-22.865554,-43.356026
-22.864968,-43.357076
-22.863971,-43.356028
-22.864473,-43.359064
-22.864251,-43.359734
-22.865992,-43.363142
-22.86472,-43.36054
-22.86459,-43.36183
-22.864104,-43.36094
-22.86595,-43.35859
-22.86244,-43.36403
-22.86454,-43.36368
-22.877,-43.36759
-22.87738,-43.36463
-22.87763,-43.36446
-22.87783,-43.36105
-22.87806,-43.36096
-22.87893,-43.35733
-22.87861,-43.35759
-22.879961,-43.355449
-22.87965,-43.35556
-22.88107,-43.35205
-22.86115,-43.34895
-22.871222,-43.367637
-22.871173,-43.36776
-22.870197,-43.366078
-22.867471,-43.364566
-22.868287,-43.365932
-22.869549,-43.355991
-22.873762,-43.357563
-22.875845,-43.357167
-22.857956,-43.356404
-22.857603,-43.353547
-22.859749,-43.354416
-22.86303,-43.355866
-22.857657,-43.352796
-22.850444,-43.371126
-22.855128,-43.370774
-22.85717,-43.37044
-22.86181,-43.3693
-22.86091,-43.37119
-22.85656,-43.36384
-22.85786,-43.36457
-22.85997,-43.36575
-22.85204,-43.36874
-22.85154,-43.36716
-22.85097,-43.36538
-22.85037,-43.3635
-22.86385,-43.37306
-22.86745,-43.37769
-22.86383,-43.37731
-22.87439,-43.37343
-22.8708,-43.37536
-22.86765,-43.37739
-22.86352,-43.37699
-22.86088,-43.37553
-22.86708,-43.37469
-22.86506,-43.37345
-22.85834,-43.36416
-22.85744,-43.370262
-22.855105,-43.370624
-22.85418,-43.37078
-22.85286,-43.37099
-22.85967,-43.36543
-22.856491,-43.363668
-22.85525,-43.362968
-22.85662,-43.36908
-22.84973,-43.36188
-22.85017,-43.36326
-22.851506,-43.367473
-22.86383,-43.37338
-22.857105,-43.366164
-22.861477,-43.355242
-22.876034,-43.372648
-22.867801,-43.353949
-22.86632,-43.35445
-22.865803,-43.356478
-22.866636,-43.361568
-22.86249,-43.36585
-22.862587,-43.366694
-22.86223,-43.367211
-22.86349,-43.3664
-22.86217,-43.36912
-22.861264,-43.369464
-22.861115,-43.369537
-22.860635,-43.370776
-22.86207,-43.37179
-22.86156,-43.3704
-22.860248,-43.369893
-22.859004,-43.374003
-22.87685,-43.36993
-22.860518,-43.371033
-22.853717,-43.376421
-22.86849,-43.37547
-22.865641,-43.373783
-22.86311,-43.37236
-22.86189,-43.37198
-22.864765,-43.373516
-22.86543,-43.37487
-22.871954,-43.369784
-22.872114,-43.369806
-22.872581,-43.371484
-22.87265,-43.371264
-22.87337,-43.373249
-22.873239,-43.373267
-22.86039,-43.37227
-22.850479,-43.371291
-22.851006,-43.371039
-22.853172,-43.371084
-22.852561,-43.370397
-22.85248,-43.370473
-22.851917,-43.368746
-22.849823,-43.361827
-22.849639,-43.359696
-22.849592,-43.359584
-22.85606,-43.367205
-22.850823,-43.365272
-22.861556,-43.369832
-22.860855,-43.371294
-22.859788,-43.36954
-22.825,-43.17082
-22.82525,-43.17214
-22.8245,-43.17321
-22.82369,-43.17484
-22.82428,-43.1695
-22.82286,-43.17117
-22.825552,-43.169229
-22.824852,-43.173084
-22.825533,-43.169267
-22.825487,-43.169334
-22.825612,-43.16929
-22.82204,-43.17705
-22.82035,-43.17762
-22.82111,-43.17393
-22.82011,-43.17559
-22.8192,-43.17562
-22.82125,-43.17395
-22.823237,-43.176238
-22.82356,-43.1757
-22.820555,-43.175347
-22.819038,-43.175379
-22.821986,-43.177329
-22.81645,-43.18615
-22.81473,-43.18829
-22.81353,-43.18959
-22.81251,-43.19101
-22.810838,-43.187168
-22.811081,-43.184631
-22.81916,-43.18849
-22.82004,-43.19017
-22.81894,-43.18828
-22.81707,-43.18757
-22.81662,-43.18622
-22.811274,-43.189955
-22.82018,-43.17935
-22.8196,-43.18249
-22.817997,-43.185292
-22.81644,-43.17635
-22.8149,-43.17654
-22.81906,-43.183746
-22.820526,-43.181475
-22.82046,-43.180934
-22.81906,-43.183021
-22.816895,-43.185533
-22.816724,-43.17637
-22.81053,-43.17738
-22.80891,-43.17829
-22.80814,-43.17884
-22.8117,-43.1766
-22.811926,-43.17643
-22.809033,-43.178437
-22.809538,-43.183189
-22.80656,-43.18253
-22.80881,-43.18376
-22.80988,-43.18338
-22.807558,-43.181721
-22.80476,-43.18133
-22.80691,-43.18061
-22.801338,-43.182144
-22.79437,-43.17693
-22.79544,-43.17941
-22.79511,-43.18088
-22.79537,-43.17736
-22.788,-43.18833
-22.790701,-43.181073
-22.79386,-43.17989
-22.79116,-43.18074
-22.78872,-43.1831
-22.78768,-43.18416
-22.79277,-43.18023
-22.79473,-43.18017
-22.78659,-43.1856
-22.790785,-43.181262
-22.790772,-43.180937
-22.78947,-43.18264
-22.79449,-43.17392
-22.7893,-43.16436
-22.78999,-43.16578
-22.79106,-43.16824
-22.79243,-43.16978
-22.794593,-43.173148
-22.79366,-43.17077
-22.79232,-43.16946
-22.79105,-43.16791
-22.789137,-43.16196
-22.789006,-43.161648
-22.793768,-43.171341
-22.789254,-43.163952
-22.790245,-43.166008
-22.789156,-43.16154
-22.8199,-43.19006
-22.818649,-43.194307
-22.817243,-43.203019
-22.816406,-43.205017
-22.812863,-43.207504
-22.800943,-43.182364
-22.806153,-43.18193
-22.787663,-43.184435
-22.81083,-43.20869
-22.80847,-43.207516
-22.81886,-43.2016
-22.8117,-43.19288
-22.81279,-43.19103
-22.81514,-43.18903
-22.80453,-43.20304
-22.80609,-43.20014
-22.80814,-43.19683
-22.80967,-43.19562
-22.81108,-43.19416
-22.806878,-43.208637
-22.8095,-43.20863
-22.810826,-43.208831
-22.81278,-43.20784
-22.81534,-43.206216
-22.81836,-43.2025
-22.818564,-43.198028
-22.819067,-43.200354
-22.8185,-43.19617
-22.81873,-43.1946
-22.81906,-43.19321
-22.81636,-43.18811
-22.819028,-43.200592
-22.816719,-43.204575
-22.818359,-43.196774
-22.818682,-43.199557
-22.815231,-43.206416
-22.806818,-43.207417
-22.810443,-43.18465
-22.81138,-43.190725
-22.81144,-43.19284
-22.80844,-43.19623
-22.80693,-43.1976
-22.80604,-43.19953
-22.81099,-43.19245
-22.80259,-43.20293
-22.800424,-43.199747
-22.79628,-43.18371
-22.79975,-43.18292
-22.79012,-43.1887
-22.79263,-43.18816
-22.79461,-43.18452
-22.79588,-43.18599
-22.79788,-43.18494
-22.79813,-43.19466
-22.79965,-43.18282
-22.79778,-43.18386
-22.79528,-43.18039
-22.799723,-43.196682
-22.79808,-43.18833
-22.79592,-43.18585
-22.794436,-43.184139
-22.79255,-43.18512
-22.792918,-43.186714
-22.79797,-43.19122
-22.79763,-43.19244
-22.79804,-43.19011
-22.79847,-43.18776
-22.79925,-43.18526
-22.795655,-43.182905
-22.792693,-43.185209
-22.793043,-43.186648
-22.79786,-43.188246
-22.792499,-43.188209
-22.798329,-43.189322
-22.79813,-43.19562
-22.79935,-43.19719
-22.79981,-43.19883
-22.79428,-43.19708
-22.79403,-43.19978
-22.79438,-43.20133
-22.79777,-43.20138
-22.789877,-43.188504
-22.79767,-43.20144
-22.79768,-43.19289
-22.79719,-43.19349
-22.796602,-43.201256
-22.795945,-43.198282
-22.796178,-43.195761
-22.796318,-43.21011
-22.80449,-43.2068
-22.80557,-43.21211
-22.802226,-43.202912
-22.795126,-43.203064
-22.79668,-43.20337
-22.79923,-43.20276
-22.80585,-43.21189
-22.805041,-43.206768
-22.79642,-43.20882
-22.801487,-43.210891
-22.799567,-43.210803
-22.799214,-43.20293
-22.804732,-43.211064
-22.81746,-43.22438
-22.82156,-43.22894
-22.820112,-43.235474
-22.83334,-43.23873
-22.79433,-43.21128
-22.79469,-43.211276
-22.809756,-43.25924
-22.8067,-43.25935
-22.808068,-43.261066
-22.811616,-43.250768
-22.82541,-43.23307
-22.82562,-43.23276
-22.82129,-43.22825
-22.818,-43.22461
-22.815,-43.22144
-22.8116,-43.21746
-22.80749,-43.21461
-22.811439,-43.217707
-22.815133,-43.221911
-22.784874,-43.226547
-22.814647,-43.246261
-22.83936,-43.23978
-22.842583,-43.236254
-22.84406,-43.23563
-22.845853,-43.237793
-22.846725,-43.237614
-22.850332,-43.234976
-22.855355,-43.235928
-22.853086,-43.233036
-22.85733,-43.23048
-22.862001,-43.224531
-22.860132,-43.221473
-22.859837,-43.221675
-22.861575,-43.224501
-22.860669,-43.227045
-22.841791,-43.236615
-22.857952,-43.233802
-22.855826,-43.233003
-22.832542,-43.242665
-22.832371,-43.238246
-22.858194,-43.231436
-22.852831,-43.232723
-22.804906,-43.211114
-22.81656,-43.23992
-22.84023,-43.237553
-22.839393,-43.239677
-22.841551,-43.231612
-22.842743,-43.233513
-22.860239,-43.227788
-22.860551,-43.227574
-22.84021,-43.237399
-22.865332,-43.221536
-22.83941,-43.36856
-22.8456,-43.37417
-22.83127,-43.37579
-22.83124,-43.377
-22.8366,-43.3866
-22.83686,-43.38385
-22.83627,-43.38183
-22.836933,-43.380266
-22.83759,-43.38
-22.83932,-43.37875
-22.84128,-43.37732
-22.84075,-43.37755
-22.838803,-43.378951
-22.83796,-43.37957
-22.83627,-43.3826
-22.83649,-43.38619
-22.831868,-43.378766
-22.847364,-43.37267
-22.840251,-43.368941
-22.845554,-43.374023
-22.84291,-43.37597
-22.847264,-43.379248
-22.82618,-43.414
-22.82662,-43.409
-22.81686,-43.38934
-22.81813,-43.39125
-22.81874,-43.39379
-22.81988,-43.39574
-22.821841,-43.402024
-22.82241,-43.40358
-22.82352,-43.40393
-22.82465,-43.41161
-22.82085,-43.39247
-22.82209,-43.39205
-22.83017,-43.39736
-22.828396,-43.407322
-22.847868,-43.37251
-22.845803,-43.377968
-22.84486,-43.37643
-22.8444,-43.37664
-22.84398,-43.37593
-22.84272,-43.37389
-22.8431,-43.37356
-22.84125,-43.37149
-22.84171,-43.37129
-22.82331,-43.40649
-22.82332,-43.40495
-22.82462,-43.40344
-22.82883,-43.39894
-22.829121,-43.39836
-22.84578,-43.37888
-22.83121,-43.39616
-22.82526,-43.39197
-22.82746,-43.40007
-22.82271,-43.40395
-22.82182,-43.40157
-22.81888,-43.39359
-22.81832,-43.39082
-22.8173,-43.38943
-22.81974,-43.39261
-22.81922,-43.39061
-22.826341,-43.406022
-22.82476,-43.41449
-22.82607,-43.41709
-22.83101,-43.40686
-22.82869,-43.40619
-22.82856,-43.40628
-22.82509,-43.40519
-22.825695,-43.41607
-22.825339,-43.391839
-22.827261,-43.392288
-22.819886,-43.390579
-22.820212,-43.397986
-22.820932,-43.399755
-22.82711,-43.414988
-22.82108,-43.39715
-22.81991,-43.39545
-22.83604,-43.41098
-22.83613,-43.41515
-22.83466,-43.41648
-22.83131,-43.419706
-22.82891,-43.41963
-22.8348,-43.41655
-22.837124,-43.414435
-22.83695,-43.41271
-22.83707,-43.40836
-22.833142,-43.407518
-22.83531,-43.40908
-22.83623,-43.41129
-22.83137,-43.40681
-22.837066,-43.408249
-22.828908,-43.419188
-22.83644,-43.39031
-22.83584,-43.39264
-22.836,-43.39348
-22.83662,-43.39002
-22.84031,-43.4046
-22.83957,-43.40291
-22.829386,-43.392336
-22.824908,-43.405176
-22.826252,-43.405574
-22.827297,-43.418375
-22.82407,-43.40312
-22.82497,-43.40218
-22.82577,-43.40207
-22.82573,-43.40153
-22.82937,-43.39916
-22.82737,-43.40085
-22.83051,-43.39779
-22.83273,-43.39606
-22.83489,-43.39474
-22.83484,-43.39556
-22.835069,-43.395818
-22.83686,-43.39679
-22.83427,-43.39195
-22.83674,-43.38808
-22.83926,-43.40661
-22.83157,-43.391863
-22.834242,-43.392109
-22.831512,-43.347712
-22.838462,-43.350747
-22.837413,-43.348288
-22.83597,-43.34756
-22.83409,-43.34671
-22.83214,-43.34601
-22.826336,-43.349201
-22.827869,-43.353309
-22.83225,-43.34624
-22.83373,-43.34678
-22.83665,-43.34803
-22.83071,-43.35314
-22.82872,-43.35399
-22.82886,-43.35427
-22.830754,-43.353504
-22.831528,-43.344526
-22.83828,-43.35046
-22.82894,-43.34904
-22.82701,-43.34988
-22.83201,-43.34291
-22.831529,-43.343929
-22.834764,-43.340982
-22.826309,-43.339022
-22.827896,-43.343326
-22.84013,-43.36225
-22.83862,-43.36248
-22.83136,-43.39589
-22.831865,-43.352376
-22.84321,-43.39787
-22.82753,-43.34757
-22.844002,-43.361861
-22.83783,-43.39746
-22.83924,-43.39876
-22.83952,-43.39862
-22.842833,-43.398367
-22.83667,-43.36387
-22.833606,-43.358311
-22.83392,-43.35801
-22.83264,-43.3546
-22.832236,-43.354663
-22.83074,-43.3509
-22.83062,-43.34832
-22.82989,-43.34566
-22.82836,-43.34328
-22.826786,-43.338801
-22.825599,-43.348487
-22.82593,-43.34897
-22.82522,-43.34959
-22.82873,-43.34651
-22.83084,-43.34498
-22.83246,-43.34291
-22.83518,-43.341
-22.8407,-43.36232
-22.8298,-43.37143
-22.84198,-43.36188
-22.84138,-43.36204
-22.838338,-43.362665
-22.82435,-43.37118
-22.82776,-43.3717
-22.83146,-43.37384
-22.82306,-43.36967
-22.82862,-43.36623
-22.826022,-43.372727
-22.82229,-43.37035
-22.82825,-43.36631
-22.82595,-43.36759
-22.82278,-43.36943
-22.82172,-43.36742
-22.821689,-43.367794
-22.821224,-43.366036
-22.826067,-43.367678
-22.829842,-43.371898
-22.805834,-43.366854
-22.80511,-43.36463
-22.807004,-43.367788
-22.80866,-43.3697
-22.81071,-43.37136
-22.81262,-43.37412
-22.81513,-43.37066
-22.81724,-43.37039
-22.816629,-43.378408
-22.81418,-43.37907
-22.81377,-43.37726
-22.804521,-43.362193
-22.819521,-43.359478
-22.81416,-43.38021
-22.81513,-43.3821
-22.81606,-43.38377
-22.8161,-43.38584
-22.8054,-43.35715
-22.80574,-43.36058
-22.8053,-43.36312
-22.80684,-43.36042
-22.843823,-43.361917
-22.821266,-43.366198
-22.830394,-43.373098
-22.836921,-43.363681
-22.83718,-43.36273
-22.81043,-43.36206
-22.81014,-43.36163
-22.81165,-43.36136
-22.81479,-43.35956
-22.81598,-43.35826
-22.81646,-43.35859
-22.81836,-43.35772
-22.81825,-43.35737
-22.81952,-43.35437
-22.81991,-43.35369
-22.82097,-43.35184
-22.80683,-43.35985
-22.80568,-43.35674
-22.806672,-43.366375
-22.82024,-43.37031
-22.81737,-43.37026
-22.81281,-43.37402
-22.81606,-43.38705
-22.81628,-43.38374
-22.81517,-43.38174
-22.81094,-43.37138
-22.80944,-43.37017
-22.808265,-43.367657
-22.82041,-43.36273
-22.81968,-43.35959
-22.806333,-43.36778
-22.80565,-43.35195
-22.806096,-43.367598
-22.806761,-43.364436
-22.806076,-43.363787
-22.804249,-43.364505
-22.805154,-43.361921
-22.818882,-43.34987
-22.808899,-43.352751
-22.810605,-43.352971
-22.804405,-43.363154
-22.8043,-43.364085
-22.804936,-43.363332
